PriceNoTax,YearNum,Month_ID,BrandR1,SeazonClass,ConstrGroup,ExpositionType,CityType,OperatorR1,OperatorR2,BudgetClass,GRP,Latitude,Longitude,Population,Seller_Cat,Dis
160000.0,1,0,1.0,0,4,0,4,2,4,5,4.73,55.02699399999999,82.903971,1625631.0,115,0.8961033305619471
160000.0,1,1,1.0,0,4,0,4,2,4,5,4.73,55.02699399999999,82.903971,1625631.0,115,0.8961033305619471
160000.0,1,2,1.0,1,4,0,4,2,4,5,4.73,55.02699399999999,82.903971,1625631.0,115,0.8831630186392947
160000.0,1,3,1.0,1,4,0,4,2,4,5,4.73,55.02699399999999,82.903971,1625631.0,115,0.8831630186392947
160000.0,1,4,1.0,1,4,0,4,2,4,5,4.73,55.02699399999999,82.903971,1625631.0,115,0.8831630186392947
288390.0,1,5,1.0,0,4,0,4,2,4,5,4.73,55.02699399999999,82.903971,1625631.0,115,1.0647107369924282
10000.0,2,7,2.0,1,2,0,2,0,1,0,8.952191658883,56.382509,61.924385,168997.0,135,1.0986122886681098
9900.0,1,4,0.0,1,1,1,3,0,2,2,2.93122655932021,51.77957,55.08565400000001,572188.0,48,1.1822042458527877
32800.0,3,1,1.0,0,2,0,2,0,2,5,8.54846971462979,64.564203,39.7833,181990.0,178,1.0822184788924332
32800.0,3,2,1.0,1,2,0,2,0,2,3,8.54846971462979,64.564203,39.7833,181990.0,178,1.0822184788924332
32800.0,3,3,1.0,1,2,0,2,0,2,1,8.54846971462979,64.564203,39.7833,181990.0,178,1.0822184788924332
33000.0,2,1,1.0,0,0,0,2,0,0,5,3.0125,54.51486800000001,36.253702,332039.0,275,1.1123986369280583
33000.0,2,8,1.0,1,0,0,2,0,0,5,3.0125,54.51486800000001,36.253702,332039.0,275,0.9608236505720312
33000.0,2,9,1.0,2,0,0,2,0,0,3,3.0125,54.51486800000001,36.253702,332039.0,275,0.9608236505720312
18333.33,3,3,1.0,1,2,1,3,0,2,4,4.12,57.107039,65.57190899999999,807271.0,141,1.10163797992246
18333.33,3,4,1.0,1,2,1,3,0,2,4,4.12,57.107039,65.57190899999999,807271.0,141,1.10163797992246
15000.0,1,0,1.0,0,1,2,4,0,1,5,2.93272727272727,56.85541800000001,60.60044300000001,1493749.0,83,1.0414538748281612
22000.0,1,1,1.0,0,1,2,4,0,1,5,2.93272727272727,56.85541800000001,60.60044300000001,1493749.0,83,1.11365016603265
22000.0,1,2,1.0,1,1,2,4,0,1,5,2.93272727272727,56.85541800000001,60.60044300000001,1493749.0,83,1.067840630001356
18333.33,1,3,1.0,1,1,2,4,0,1,5,2.93272727272727,56.85541800000001,60.60044300000001,1493749.0,83,1.0263673355999239
22000.0,1,4,1.0,1,1,2,4,0,1,5,2.93272727272727,56.85541800000001,60.60044300000001,1493749.0,83,1.067840630001356
22000.0,1,5,1.0,0,1,2,4,0,1,5,2.93272727272727,56.85541800000001,60.60044300000001,1493749.0,83,1.067840630001356
22000.0,1,6,1.0,0,1,2,4,0,1,5,2.93272727272727,56.85541800000001,60.60044300000001,1493749.0,83,1.2109123065500071
22000.0,1,7,1.0,1,1,2,4,0,1,5,2.93272727272727,56.85541800000001,60.60044300000001,1493749.0,83,1.067840630001356
15000.0,1,0,1.0,0,1,2,4,0,1,5,2.93272727272727,56.85541800000001,60.60044300000001,1493749.0,83,1.1823405041988222
22000.0,1,6,3.0,0,2,1,4,0,1,1,4.14,55.150181,61.389253,1196680.0,267,1.1430640512389434
22000.0,1,7,3.0,1,2,1,4,0,1,1,4.14,55.150181,61.389253,1196680.0,267,1.0441241033840398
25000.0,1,5,1.0,0,2,1,3,0,2,3,6.84,57.17295799999999,65.554464,807271.0,141,1.1314021114911006
9975.0,3,4,1.0,1,2,0,2,1,2,2,9.01335597850558,53.12555500000001,48.415434,167160.0,92,0.9162907318741551
7000.0,2,9,0.0,2,0,0,4,0,1,1,2.59096774193548,54.980613,73.380329,1154507.0,236,1.0498221244986776
12500.0,1,5,0.0,0,0,0,4,0,2,1,0.92,54.726785,55.94445200000001,1128787.0,238,1.1184149159642893
12500.0,1,6,1.0,0,0,0,4,0,2,1,0.92,54.726785,55.94445200000001,1128787.0,238,1.1184149159642893
35200.0,2,1,0.0,0,2,0,3,0,2,1,0.08,45.043397,39.109997,932629.0,65,1.0510997171204652
12000.0,1,2,0.0,1,1,2,4,0,1,2,2.669,56.852339,60.59525799999999,1493749.0,83,1.0414538748281612
11000.0,3,2,0.0,1,0,2,2,0,1,3,0.41,54.492637,36.221005,332039.0,209,0.9520088144762343
11000.0,3,3,0.0,1,0,2,2,0,1,3,0.41,54.492637,36.221005,332039.0,209,0.9520088144762343
11000.0,3,4,0.0,1,0,2,2,0,1,3,0.41,54.492637,36.221005,332039.0,209,0.9520088144762343
29500.0,1,1,1.0,0,2,0,3,0,1,3,3.57,46.331356,48.002776,529793.0,275,1.1357975766853639
29500.0,1,2,1.0,1,2,0,3,0,1,3,3.57,46.331356,48.002776,529793.0,275,1.1233118462529674
29500.0,1,4,1.0,1,2,0,3,0,1,3,3.57,46.331356,48.002776,529793.0,275,1.1233118462529674
36740.0,1,9,1.0,2,2,0,4,2,4,3,2.1,55.049966,82.889041,1625631.0,115,1.1718060861897244
33000.0,2,7,1.0,1,2,0,4,2,4,3,1.88,56.85951,60.62156700000001,1493749.0,36,1.1300979378681029
13500.0,1,6,1.0,0,2,0,4,0,2,1,1.36,55.24666,61.40917,1196680.0,268,1.154245534543496
13500.0,1,7,1.0,1,2,0,4,0,2,1,1.36,55.24666,61.40917,1196680.0,268,1.0924203184201886
13500.0,1,8,1.0,1,2,0,4,0,2,1,1.36,55.24666,61.40917,1196680.0,268,1.0924203184201886
25000.0,1,1,1.0,0,2,1,2,0,0,5,6.61415345624446,56.64021999999999,47.87154,274715.0,275,1.0784095813505903
25000.0,1,2,1.0,1,2,1,2,0,0,5,6.61415345624446,56.64021999999999,47.87154,274715.0,275,1.0508216248317612
25000.0,1,3,1.0,1,2,1,2,0,0,5,6.61415345624446,56.64021999999999,47.87154,274715.0,275,1.0508216248317612
25000.0,1,8,1.0,1,2,1,2,0,0,5,6.61415345624446,56.64021999999999,47.87154,274715.0,275,1.0508216248317612
25000.0,1,9,1.0,2,2,1,2,0,0,5,6.61415345624446,56.64021999999999,47.87154,274715.0,275,1.0508216248317612
25000.0,1,10,1.0,2,2,1,2,0,0,5,6.61415345624446,56.64021999999999,47.87154,274715.0,275,1.0508216248317612
25000.0,1,11,1.0,2,2,1,2,0,0,5,6.61415345624446,56.64021999999999,47.87154,274715.0,275,1.0508216248317612
27000.0,1,5,0.0,0,2,0,3,0,1,4,4.29482899030442,53.770706,87.36925600000001,549403.0,147,1.0296194171811581
27000.0,1,6,0.0,0,2,0,3,0,1,4,4.29482899030442,53.770706,87.36925600000001,549403.0,147,1.0296194171811581
27000.0,1,7,0.0,1,2,0,3,0,1,4,4.29482899030442,53.770706,87.36925600000001,549403.0,147,1.0296194171811581
27000.0,1,8,0.0,1,2,0,3,0,1,4,4.29482899030442,53.770706,87.36925600000001,549403.0,147,1.0296194171811581
27000.0,1,9,0.0,2,2,0,3,0,1,4,4.29482899030442,53.770706,87.36925600000001,549403.0,147,1.0296194171811581
27000.0,1,10,0.0,2,2,0,3,0,1,4,4.29482899030442,53.770706,87.36925600000001,549403.0,147,1.0296194171811581
27000.0,1,11,0.0,2,2,0,3,0,1,4,4.29482899030442,53.770706,87.36925600000001,549403.0,147,1.0296194171811581
15600.0,1,2,1.0,1,2,0,4,0,2,3,3.08,55.1946,61.32653000000001,1196680.0,268,1.1155618469818829
12000.0,2,6,1.0,0,1,1,2,0,1,3,7.07117017379986,59.40605,56.843465,139209.0,27,0.9808292530117262
12000.0,2,7,1.0,1,1,1,2,0,1,3,7.07117017379986,59.40605,56.843465,139209.0,27,0.9808292530117262
20000.0,1,1,3.0,0,2,0,4,0,2,3,1.49,55.16278000000001,61.39386999999999,1196680.0,268,1.144222799920162
20000.0,1,2,3.0,1,2,0,4,0,2,3,1.49,55.16278000000001,61.39386999999999,1196680.0,268,1.144222799920162
20000.0,1,3,3.0,1,2,0,4,0,2,3,1.49,55.16278000000001,61.39386999999999,1196680.0,268,1.144222799920162
18000.0,2,10,1.0,2,2,0,2,0,2,2,5.6978569607839,57.912875,60.094139,349008.0,172,1.1526795099383853
18000.0,2,11,1.0,2,2,0,2,0,2,2,5.6978569607839,57.912875,60.094139,349008.0,172,1.0986122886681098
18000.0,3,0,1.0,0,2,0,2,0,2,5,5.6978569607839,57.912875,60.094139,349008.0,172,1.0986122886681098
18000.0,3,1,1.0,0,2,0,2,0,2,5,5.6978569607839,57.912875,60.094139,349008.0,172,1.0986122886681098
12000.0,1,2,3.0,1,1,0,4,2,4,1,1.61220796915729,56.7926,60.623992,1493749.0,115,1.0116009116784799
40000.0,3,2,1.0,1,2,0,2,0,2,2,5.39812808957631,61.273291,73.35040500000001,380632.0,56,0.9932517730102834
40000.0,3,3,1.0,1,2,0,2,0,2,2,5.39812808957631,61.273291,73.35040500000001,380632.0,56,0.9932517730102834
40000.0,3,4,1.0,1,2,0,2,0,2,2,5.39812808957631,61.273291,73.35040500000001,380632.0,56,0.9932517730102834
12000.0,2,6,0.0,0,0,0,4,0,0,1,1.39835306893135,56.01084,92.88200400000001,1093771.0,104,1.1394342831883648
12000.0,2,7,0.0,1,0,0,4,0,0,2,1.39835306893135,56.01084,92.88200400000001,1093771.0,104,1.1394342831883648
12000.0,2,8,0.0,1,0,0,4,0,0,2,1.39835306893135,56.01084,92.88200400000001,1093771.0,104,1.1394342831883648
12000.0,2,9,0.0,2,0,0,4,0,0,1,1.39835306893135,56.01084,92.88200400000001,1093771.0,104,1.1394342831883648
12000.0,2,10,0.0,2,0,0,4,0,0,1,1.39835306893135,56.01084,92.88200400000001,1093771.0,104,1.1394342831883648
12000.0,2,11,0.0,2,0,0,4,0,0,5,1.39835306893135,56.01084,92.88200400000001,1093771.0,104,1.1394342831883648
12000.0,3,1,0.0,0,0,0,4,0,0,3,1.39835306893135,56.01084,92.88200400000001,1093771.0,104,1.157274201316696
12000.0,3,2,0.0,1,0,0,4,0,0,0,1.39835306893135,56.01084,92.88200400000001,1093771.0,104,1.1526795099383853
12000.0,3,3,0.0,1,0,0,4,0,0,0,1.39835306893135,56.01084,92.88200400000001,1093771.0,104,1.1526795099383853
12000.0,3,4,0.0,1,0,0,4,0,0,0,1.39835306893135,56.01084,92.88200400000001,1093771.0,104,1.1526795099383853
25000.0,1,4,1.0,1,2,0,3,0,1,2,3.8625,43.11278,131.883348,606561.0,275,0.9738046380747618
18600.0,1,4,1.0,1,2,0,4,2,4,2,1.07,54.983707,73.396996,1154507.0,36,0.9745596399981308
22000.0,1,9,0.0,2,1,2,4,0,2,2,1.52,56.830328,60.55645699999999,1493749.0,262,0.9932517730102834
11000.0,2,6,1.0,0,2,1,2,0,1,3,7.03807660852044,47.260654,38.925374,248643.0,105,1.1086226237215897
11000.0,2,7,1.0,1,2,1,2,0,1,3,7.03807660852044,47.260654,38.925374,248643.0,105,0.9898790885316442
34083.33,2,8,1.0,1,2,1,4,2,4,1,3.81,57.99767900000001,56.146696,1055397.0,18,1.1183829407627757
14440.0,1,3,1.0,1,2,0,4,0,2,3,2.17,55.14532,61.38775,1196680.0,268,1.1036779223417212
14440.0,1,4,1.0,1,2,0,4,0,2,3,2.17,55.14532,61.38775,1196680.0,268,1.1036779223417212
14440.0,1,5,1.0,0,2,0,4,0,2,3,2.17,55.14532,61.38775,1196680.0,268,1.1036779223417212
14440.0,1,6,1.0,0,2,0,4,0,2,3,2.17,55.14532,61.38775,1196680.0,268,1.1036779223417212
14440.0,1,7,1.0,1,2,0,4,0,2,3,2.17,55.14532,61.38775,1196680.0,268,1.1036779223417212
14440.0,1,8,1.0,1,2,0,4,0,2,3,2.17,55.14532,61.38775,1196680.0,268,1.1036779223417212
14440.0,1,9,1.0,2,2,0,4,0,2,3,2.17,55.14532,61.38775,1196680.0,268,1.1036779223417212
14440.0,1,10,1.0,2,2,0,4,0,2,3,2.17,55.14532,61.38775,1196680.0,268,1.1036779223417212
14440.0,1,11,1.0,2,2,0,4,0,2,3,2.17,55.14532,61.38775,1196680.0,268,1.1036779223417212
25000.0,1,8,0.0,1,2,0,4,1,2,1,2.1,56.767279,60.670295,1493749.0,218,1.0296194171811581
8500.0,1,5,0.0,0,0,0,4,0,1,1,0.57,54.72193499999999,55.944155,1128787.0,130,1.0483504538872215
13200.0,1,2,1.0,1,2,0,4,0,2,3,2.62,55.18148000000001,61.29031999999999,1196680.0,268,1.0884599172040916
22400.0,1,0,1.0,0,2,0,4,0,1,5,2.71,55.044801,73.315276,1154507.0,236,1.1308259086517647
22400.0,1,1,1.0,0,2,0,4,0,1,5,2.71,55.044801,73.315276,1154507.0,236,1.1163118657675106
22400.0,1,2,1.0,1,2,0,4,0,1,5,2.71,55.044801,73.315276,1154507.0,236,1.1163118657675106
22400.0,1,11,1.0,2,2,0,4,0,1,3,2.71,55.044801,73.315276,1154507.0,236,1.0941380082731886
17833.33,1,5,2.0,0,2,0,4,2,4,1,0.97,55.179046,61.30817099999999,1196680.0,18,0.9962103003833319
17833.33,1,4,1.0,1,2,0,4,2,4,1,0.97,55.179046,61.30817099999999,1196680.0,18,1.0438040087349063
7000.0,1,7,2.0,1,2,0,2,0,1,1,5.12855961466682,53.368073,58.977929,413253.0,259,1.1601552561830242
7000.0,1,8,2.0,1,2,0,2,0,1,1,5.12855961466682,53.368073,58.977929,413253.0,259,1.0245043165143877
7000.0,1,9,2.0,2,2,0,2,0,1,1,5.12855961466682,53.368073,58.977929,413253.0,259,1.0245043165143877
7000.0,1,10,2.0,2,2,0,2,0,1,1,5.12855961466682,53.368073,58.977929,413253.0,259,1.0245043165143877
7000.0,1,11,0.0,2,2,0,2,0,1,1,5.12855961466682,53.368073,58.977929,413253.0,259,1.0245043165143877
7000.0,2,0,0.0,0,2,0,2,0,1,5,5.12855961466682,53.368073,58.977929,413253.0,259,1.0245043165143877
12000.0,1,2,1.0,1,2,0,2,0,1,3,7.19455332264325,55.610719,51.999258,240020.0,160,0.9808292530117262
12000.0,1,3,1.0,1,2,0,2,0,1,3,7.19455332264325,55.610719,51.999258,240020.0,160,0.9808292530117262
12000.0,1,4,1.0,1,2,0,2,0,1,3,7.19455332264325,55.610719,51.999258,240020.0,160,0.9808292530117262
12000.0,1,5,1.0,0,2,0,2,0,1,3,7.19455332264325,55.610719,51.999258,240020.0,160,0.9808292530117262
12000.0,1,7,1.0,1,2,0,2,0,1,3,7.19455332264325,55.610719,51.999258,240020.0,160,0.9808292530117262
12000.0,1,8,1.0,1,2,0,2,0,1,3,7.19455332264325,55.610719,51.999258,240020.0,160,0.9808292530117262
12000.0,1,9,1.0,2,2,0,2,0,1,3,7.19455332264325,55.610719,51.999258,240020.0,160,0.9808292530117262
12000.0,1,10,1.0,2,2,0,2,0,1,3,7.19455332264325,55.610719,51.999258,240020.0,160,0.9808292530117262
12000.0,1,11,1.0,2,2,0,2,0,1,3,7.19455332264325,55.610719,51.999258,240020.0,160,0.9808292530117262
12000.0,2,1,1.0,0,2,0,2,0,1,5,7.19455332264325,55.610719,51.999258,240020.0,160,1.0986122886681098
12000.0,2,11,1.0,2,2,0,2,0,1,5,7.19455332264325,55.610719,51.999258,240020.0,160,1.0024684281152074
12000.0,2,7,1.0,1,2,0,2,0,1,5,7.19455332264325,55.610719,51.999258,240020.0,160,1.0986122886681098
12000.0,2,8,1.0,1,2,0,2,0,1,5,7.19455332264325,55.610719,51.999258,240020.0,160,1.0024684281152074
12000.0,2,9,1.0,2,2,0,2,0,1,5,7.19455332264325,55.610719,51.999258,240020.0,160,1.0024684281152074
12000.0,3,1,1.0,0,2,0,2,0,1,5,7.19455332264325,55.610719,51.999258,240020.0,160,1.0986122886681098
12000.0,3,2,1.0,1,2,0,2,0,1,5,7.19455332264325,55.610719,51.999258,240020.0,160,1.0414538748281612
12000.0,3,3,1.0,1,2,0,2,0,1,5,7.19455332264325,55.610719,51.999258,240020.0,160,1.0414538748281612
12000.0,3,4,1.0,1,2,0,2,0,1,5,7.19455332264325,55.610719,51.999258,240020.0,160,1.0414538748281612
70000.0,3,4,0.0,1,2,0,5,1,2,2,1.03615580999114,59.879916,30.461569,5383890.0,29,1.1199116477765132
9900.0,2,6,1.0,0,2,0,2,0,1,3,5.12855961466682,53.358497,58.97868399999999,413253.0,17,0.9162907318741551
9900.0,2,7,1.0,1,2,0,2,0,1,3,5.12855961466682,53.358497,58.97868399999999,413253.0,17,0.9162907318741551
14666.67,3,0,2.0,0,2,0,4,2,4,5,2.04,55.167375,61.390248,1196680.0,18,1.0818051356830147
14666.67,3,1,2.0,0,2,0,4,2,4,5,2.04,55.167375,61.390248,1196680.0,18,1.0818051356830147
35000.0,1,2,0.0,1,2,0,3,0,1,2,4.29482899030442,53.757491,87.126145,549403.0,275,1.074514737089049
35000.0,1,3,0.0,1,2,0,3,0,1,4,4.29482899030442,53.757491,87.126145,549403.0,275,1.074514737089049
25000.0,1,5,0.0,0,2,1,3,0,2,1,4.12,57.153514,65.654268,807271.0,141,1.1339794325054011
25000.0,1,6,0.0,0,2,1,3,0,2,1,4.12,57.153514,65.654268,807271.0,141,1.1339794325054011
35000.0,3,0,1.0,0,1,2,2,0,3,5,7.19094329516461,55.670162,37.307846,135506.0,89,1.0986122886681098
35000.0,3,1,1.0,0,1,2,2,0,3,5,7.19094329516461,55.670162,37.307846,135506.0,89,1.0818051703517284
16600.0,3,1,1.0,0,2,0,2,0,2,1,5.6978569607839,57.910753,59.970868,349008.0,172,1.1243818018471612
34990.0,1,9,1.0,2,2,0,4,2,4,3,1.48,55.03176999999999,82.92817,1625631.0,115,1.1675797557486656
10750.0,1,8,1.0,1,0,0,3,2,4,3,1.07,45.050905,38.979185,932629.0,18,1.0818051703517284
10750.0,1,11,1.0,2,0,0,3,2,4,3,1.07,45.050905,38.979185,932629.0,18,1.0818051703517284
52800.0,2,1,1.0,0,2,0,3,0,1,5,4.2611866925032,55.357101,86.151093,556382.0,275,1.130913233456431
52800.0,2,11,1.0,2,2,0,3,0,1,5,4.2611866925032,55.357101,86.151093,556382.0,275,1.07303544687846
52800.0,2,7,1.0,1,2,0,3,0,1,5,4.2611866925032,55.357101,86.151093,556382.0,275,1.148844414154443
52800.0,2,8,1.0,1,2,0,3,0,1,5,4.2611866925032,55.357101,86.151093,556382.0,275,1.07303544687846
52800.0,2,9,1.0,2,2,0,3,0,1,5,4.2611866925032,55.357101,86.151093,556382.0,275,1.07303544687846
52800.0,3,1,1.0,0,2,0,3,0,1,5,4.2611866925032,55.357101,86.151093,556382.0,275,1.07303544687846
52800.0,3,2,1.0,1,2,0,3,0,1,5,4.2611866925032,55.357101,86.151093,556382.0,275,1.07303544687846
52800.0,3,3,1.0,1,2,0,3,0,1,5,4.2611866925032,55.357101,86.151093,556382.0,275,1.1971312725092194
52800.0,3,4,1.0,1,2,0,3,0,1,5,4.2611866925032,55.357101,86.151093,556382.0,275,1.07303544687846
26600.0,1,10,1.0,2,2,0,4,0,1,1,1.71,54.993549,73.287864,1154507.0,236,1.114771745333714
26600.0,1,9,1.0,2,2,0,4,0,1,1,1.71,54.993549,73.287864,1154507.0,236,1.114771745333714
24000.0,1,1,3.0,0,2,1,4,0,2,3,1.76,55.14776,61.37973,1196680.0,268,1.1513628540536387
24000.0,1,2,3.0,1,2,1,4,0,2,3,1.76,55.14776,61.37973,1196680.0,268,1.1513628540536387
24000.0,1,3,3.0,1,2,1,4,0,2,3,1.76,55.14776,61.37973,1196680.0,268,1.1513628540536387
24000.0,1,6,3.0,0,2,1,4,0,2,1,1.76,55.14776,61.37973,1196680.0,268,1.1513628540536387
24000.0,1,7,3.0,1,2,1,4,0,2,1,1.76,55.14776,61.37973,1196680.0,268,1.1513628540536387
24000.0,1,8,3.0,1,2,1,4,0,2,3,1.76,55.14776,61.37973,1196680.0,268,1.1513628540536387
24000.0,1,9,3.0,2,2,1,4,0,2,3,1.76,55.14776,61.37973,1196680.0,268,1.1513628540536387
24000.0,1,10,3.0,2,2,1,4,0,2,3,1.76,55.14776,61.37973,1196680.0,268,1.1513628540536387
24960.0,1,2,0.0,1,2,0,3,0,2,2,4.37,56.804364,53.188116,648146.0,80,0.9932517730102834
11000.0,1,6,1.0,0,0,0,4,0,2,1,1.75,54.713987,56.001999,1128787.0,238,1.0986122886681098
33000.0,2,6,1.0,0,2,0,2,0,1,3,5.39812808957631,61.262777,73.43084300000001,380632.0,90,1.0116009116784799
33000.0,2,7,1.0,1,2,0,2,0,1,3,5.39812808957631,61.262777,73.43084300000001,380632.0,90,1.0116009116784799
40000.0,1,1,1.0,0,2,1,3,0,2,5,5.52,56.486849,84.948236,576624.0,125,1.135060009989867
40000.0,1,2,1.0,1,2,1,3,0,2,5,5.52,56.486849,84.948236,576624.0,125,1.135060009989867
40000.0,1,3,1.0,1,2,1,3,0,2,5,5.52,56.486849,84.948236,576624.0,125,1.135060009989867
40000.0,1,4,1.0,1,2,1,3,0,2,5,5.52,56.486849,84.948236,576624.0,125,1.135060009989867
40000.0,1,5,1.0,0,2,1,3,0,2,5,5.52,56.486849,84.948236,576624.0,125,1.135060009989867
40000.0,1,7,1.0,1,2,1,3,0,2,5,5.52,56.486849,84.948236,576624.0,125,1.135060009989867
40000.0,1,8,1.0,1,2,1,3,0,2,5,5.52,56.486849,84.948236,576624.0,125,1.1511652060640636
40000.0,1,9,1.0,2,2,1,3,0,2,5,5.52,56.486849,84.948236,576624.0,125,1.1511652060640636
40000.0,1,10,1.0,2,2,1,3,0,2,5,5.52,56.486849,84.948236,576624.0,125,1.1511652060640636
40000.0,1,11,1.0,2,2,1,3,0,2,5,5.52,56.486849,84.948236,576624.0,125,1.1511652060640636
29083.33,1,4,1.0,1,2,0,3,2,4,2,2.25,43.099567,131.916912,606561.0,18,1.0957427884395359
27000.0,1,10,1.0,2,2,0,3,0,1,1,3.09,56.089462,47.28828,497618.0,275,1.0544410703549723
27000.0,1,11,1.0,2,2,0,3,0,1,1,3.09,56.089462,47.28828,497618.0,275,1.0544410703549723
27000.0,2,1,1.0,0,2,0,3,0,1,5,3.09,56.089462,47.28828,497618.0,275,1.1468143904859873
27000.0,2,11,1.0,2,2,0,3,0,1,5,3.09,56.089462,47.28828,497618.0,275,1.0544410703549723
27000.0,2,7,1.0,1,2,0,3,0,1,5,3.09,56.089462,47.28828,497618.0,275,1.1780850333738082
27000.0,2,8,1.0,1,2,0,3,0,1,5,3.09,56.089462,47.28828,497618.0,275,1.0544410703549723
27000.0,2,9,1.0,2,2,0,3,0,1,5,3.09,56.089462,47.28828,497618.0,275,1.0544410703549723
24960.0,1,2,0.0,1,2,0,3,0,2,1,3.94866666666667,56.835983,53.22780699999999,648146.0,80,0.9932517730102834
15600.0,1,5,1.0,0,2,0,4,0,2,1,2.43,55.13025,61.36651,1196680.0,268,1.1155618469818829
14833.33,1,2,2.0,1,2,0,2,2,4,3,5.6978569607839,57.939927,60.012063,349008.0,18,1.0715836486028076
14833.33,1,10,2.0,2,2,0,2,2,4,5,5.6978569607839,57.939927,60.012063,349008.0,18,1.0715836486028076
14833.33,1,11,2.0,2,2,0,2,2,4,5,5.6978569607839,57.939927,60.012063,349008.0,18,1.0715836486028076
14833.33,2,0,2.0,0,2,0,2,2,4,5,5.6978569607839,57.939927,60.012063,349008.0,18,1.0715836486028076
1500.0,2,8,1.0,1,0,0,2,0,0,0,6.52300455603485,58.135284,52.679022,92334.0,275,1.0986122886681098
1500.0,2,9,1.0,2,0,0,2,0,0,0,6.52300455603485,58.135284,52.679022,92334.0,275,1.0986122886681098
30000.0,3,3,1.0,1,2,0,3,0,2,4,4.61593838561225,54.710497,20.494695,489359.0,169,1.1526795099383853
30000.0,3,4,1.0,1,2,0,3,0,2,4,4.61593838561225,54.710497,20.494695,489359.0,169,1.1526795099383853
39000.0,1,1,3.0,0,3,1,4,0,2,3,1.55,55.14723299999999,61.32892099999999,1196680.0,268,0.9960967251425147
38166.67,1,7,2.0,1,2,1,4,2,4,2,3.19,54.724734,56.016732,1128787.0,18,1.0818051570292515
90000.0,2,10,1.0,2,1,2,5,2,4,3,0.51,55.777187,37.618042,12615279.0,36,1.1719229854102806
90000.0,2,11,1.0,2,1,2,5,2,4,3,0.51,55.777187,37.618042,12615279.0,36,1.1719229854102806
30490.0,1,0,0.0,0,2,0,4,2,4,1,2.04,54.97061,82.85998000000001,1625631.0,115,1.1012871817661507
6685.0,1,6,1.0,0,0,0,3,2,4,1,0.69,53.366999,83.756491,632391.0,115,1.1397633240372675
35000.0,2,6,1.0,0,2,1,3,0,1,3,4.29482899030442,53.762885,87.140632,549403.0,147,0.9932517730102834
35000.0,2,7,1.0,1,2,1,3,0,1,3,4.29482899030442,53.762885,87.140632,549403.0,147,0.9932517730102834
19000.0,1,6,2.0,0,2,0,2,0,0,3,7.10728687176523,50.559548,137.024916,244768.0,275,0.9336824056205045
19000.0,1,7,2.0,1,2,0,2,0,0,3,7.10728687176523,50.559548,137.024916,244768.0,275,0.9336824056205045
19000.0,1,8,2.0,1,2,0,2,0,0,3,7.10728687176523,50.559548,137.024916,244768.0,275,0.9336824056205045
19000.0,1,9,2.0,2,2,0,2,0,0,3,7.10728687176523,50.559548,137.024916,244768.0,275,0.9336824056205045
19000.0,1,10,2.0,2,2,0,2,0,0,3,7.10728687176523,50.559548,137.024916,244768.0,275,0.9336824056205045
19000.0,1,11,2.0,2,2,0,2,0,0,3,7.10728687176523,50.559548,137.024916,244768.0,275,0.9336824056205045
19000.0,2,0,2.0,0,2,0,2,0,0,5,7.10728687176523,50.559548,137.024916,244768.0,275,0.9336824056205045
19000.0,2,1,2.0,0,2,0,2,0,0,5,7.10728687176523,50.559548,137.024916,244768.0,275,0.9336824056205045
12000.0,2,9,0.0,2,0,0,4,0,1,1,2.57636363636364,56.01061800000001,92.87280600000001,1093771.0,58,1.1260112628562242
17900.0,2,1,0.0,0,2,0,3,0,1,1,4.44295435961237,53.219199,44.941399,520300.0,197,1.069323468600072
7020.0,1,6,1.0,0,0,0,3,2,4,1,0.69,53.36744,83.755113,632391.0,115,1.099087009778378
7020.0,1,8,0.0,1,0,0,3,2,4,1,0.69,53.36744,83.755113,632391.0,115,1.1225402423633453
29000.0,2,0,2.0,0,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.000631880307906
34800.0,2,0,2.0,0,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.0473189942805592
29000.0,2,1,2.0,0,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.000631880307906
34800.0,2,1,2.0,0,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.0473189942805592
29000.0,2,8,2.0,1,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.000631880307906
34800.0,2,8,2.0,1,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.0473189942805592
29000.0,2,9,2.0,2,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.000631880307906
34800.0,2,9,2.0,2,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.0473189942805592
29000.0,2,6,2.0,0,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.0224509277025458
34800.0,2,6,2.0,0,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.0647107369924282
29000.0,2,7,2.0,1,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.0224509277025458
34800.0,2,7,2.0,1,2,0,4,2,4,5,1.79,56.866905,60.550739,1493749.0,36,1.0647107369924282
